Lat,Long,Type,Count,State
42.6594103964831,23.254151939879,110,5,ДОБРО
42.6289791379485,23.1952206603456,240,1,ДОБРО
42.6623689842044,23.2397831982998,120,1,ДОБРО
42.6316825782478,23.3084369678313,240,4,ДОБРО
42.6250983535876,23.1919602394322,110,2,ДОБРО
42.6603961169939,23.2395268886094,110,1,ДОБРО
42.6577051360124,23.2375695071105,110,1,ДОБРО
42.6118540850423,23.3412951856651,240,1,ДОБРО
42.6314474282299,23.1962640807782,110,1,ДОБРО
42.6583421816875,23.2435733178597,110,1,ДОБРО
42.6315452733277,23.3113105907281,240,1,ДОБРО
42.6289091559488,23.1954961331525,240,1,ДОБРО
42.6623486295405,23.2397991221157,110,1,ДОБРО
42.6619670976837,23.2403598731592,120,1,ДОБРО
42.6585965583488,23.248052400166,110,1,ДОБРО
42.6502725372803,23.2475864469349,240,2,ДОБРО
42.6606429615138,23.2515449787071,110,1,ДОБРО
42.6273923020856,23.3375363649377,120,1,ДОБРО
42.6631290428503,23.2670097338356,240,1,ДОБРО
42.6595339680501,23.2761992364575,240,1,ДОБРО
42.6595812135038,23.2581475210508,110,2,ДОБРО
42.659548235805,23.2762769691286,240,1,ДОБРО
42.6299689442912,23.3143689380737,1100,1,ДОБРО
42.6657350153393,23.2465157452834,110,2,ДОБРО
42.6612393939506,23.2390370592743,120,3,ДОБРО
42.624069910429,23.3349190303987,240,1,ДОБРО
42.6328024291937,23.1952403269427,240,1,ДОБРО
42.6637208826886,23.26957431333,240,2,ДОБРО
42.6245257317165,23.3222722771917,240,4,ДОБРО
42.6619895318062,23.2403749088239,240,2,ДОБРО
42.6275732331478,23.1931020771013,110,2,ДОБРО
42.6538013093921,23.2633554393772,110,1,ДОБРО
42.6488104902088,23.2641571469018,240,2,ДОБРО
42.6579335311393,23.2390594152549,110,3,ДОБРО
42.6198509283874,23.1880628067242,240,1,ДОБРО
42.650391754682,23.2481418228995,240,1,ДОБРО
42.6616143719795,23.2541659207827,110,1,ДОБРО
42.659613113614,23.276090880147,120,2,ДОБРО
42.6651091648362,23.2461688774003,120,2,ДОБРО
42.6611049115555,23.2391518786145,240,1,ДОБРО
42.6019296065881,23.1721135224457,110,1,ДОБРО
42.6616362544081,23.2595857459138,110,2,ДОБРО
42.6387478400712,23.3057331318679,110,1,ДОБРО
42.6222445071938,23.3282308450647,240,1,ДОБРО
42.6279420569801,23.2024919927974,110,1,ДОБРО
42.6647001047023,23.2438961103431,240,2,ДОБРО
42.6606817418695,23.2597198943247,240,2,ДОБРО
42.6146091978619,23.3365889483616,120,2,ДОБРО
42.6329534948015,23.1953670451202,110,1,ДОБРО
42.6653418605779,23.2691629919008,1100,4,ДОБРО
42.6636984277543,23.2696970354717,240,1,ДОБРО
42.6620613706841,23.2403655614716,120,1,ДОБРО
42.6653392299557,23.245674652999,120,2,ДОБРО
42.6610591080101,23.2393170279282,240,2,ДОБРО
42.622015090039,23.1940233184103,240,1,ДОБРО
42.6619192747492,23.2547542761989,110,1,ДОБРО
42.6231891560873,23.3430684828952,240,1,ДОБРО
42.6330745980773,23.1953727388697,110,1,ДОБРО
42.6636452474147,23.2698281348053,240,2,ДОБРО
42.6611296791139,23.2528846980614,240,2,ДОБРО
42.6619573288784,23.2403459513089,110,1,ДОБРО
42.601919397165,23.1721176713867,240,1,ДОБРО
42.6617672113166,23.2597588736991,1100,1,ДОБРО
42.6388175492281,23.3055609007179,110,1,ДОБРО
42.6278121819836,23.2024060282237,110,1,ДОБРО
42.6643749302755,23.2664468058145,1100,4,ДОБРО
42.6650343548217,23.2439246990299,240,2,ДОБРО
42.6655093807207,23.2774784415317,240,1,ДОБРО
42.6611349646164,23.2595740604314,240,2,ДОБРО
42.6570725531723,23.2639029249726,240,1,ДОБРО
42.6621706326739,23.2388416493675,240,1,ДОБРО
42.6531370060791,23.2370589087013,110,2,ДОБРО
42.6670977044803,23.2660245174773,1100,4,ДОБРО
42.6576026620265,23.2350938160745,110,2,ДОБРО
42.6456216734126,23.2814650268269,240,1,ДОБРО
42.659656694965,23.2759492196977,240,4,ДОБРО
42.6651402333776,23.2451156127709,240,1,ДОБРО
42.6609225386768,23.2392644188271,240,1,ДОБРО
42.6626189131557,23.277064870216,1100,1,ДОБРО
42.6487963763418,23.2608893342396,110 – СГУРИЯ,1,ДОБРО
42.6586695835727,23.2695512643609,240,1,ДОБРО
42.6675157996454,23.2455890839012,120,3,ДОБРО
42.6291786870416,23.1974892505297,110,1,ДОБРО
42.6590493095379,23.2449549882465,110,4,ДОБРО
42.6620271137952,23.2382792023837,110,1,ДОБРО
42.6619172825962,23.2382984486996,1100,2,ДОБРО
42.6709684183155,23.2499841937822,120,4,ДОБРО
42.6214489403821,23.1900047919602,110,2,ДОБРО
42.6449308852864,23.28824348108,110 – СГУРИЯ,2,ДОБРО
42.6014405383536,23.1795377537519,110,1,ДОБРО
42.6629307608148,23.2588649609486,110,1,ДОБРО
42.661809534974,23.2380710510459,120,2,ДОБРО
42.6613706002427,23.2393996022999,120,3,ДОБРО
42.6589584864702,23.2589579717087,240,4,ДОБРО
42.6145268900446,23.3375724581861,110,3,ДОБРО
42.6613659517357,23.2393697704625,110,1,ДОБРО
42.6336762644909,23.1960597220097,240,1,ДОБРО
42.6671924493414,23.2441253118658,110,2,ДОБРО
42.6671816795932,23.2441194524289,1100,1,ДОБРО
42.6336670319825,23.191759823891,110,1,ДОБРО
42.6190711937627,23.3369085499243,1100,1,ДОБРО
42.6611028830544,23.2526749769234,110,2,ДОБРО
42.6613659743703,23.238933120144,110,2,ДОБРО
42.6475167791524,23.2597742664094,110 – СГУРИЯ,3,ДОБРО
42.6613717651052,23.2669609342147,240,2,ДОБРО
42.6578512547062,23.2225496172289,240,1,ДОБРО
42.6609274532653,23.2385667671266,120,1,ДОБРО
42.6611748309366,23.2487436335299,110,2,ДОБРО
42.6103682520659,23.3602255614677,1100,3,ДОБРО
42.665199383388,23.286942073373,1100,7,ДОБРО
42.6610885576677,23.2597721040403,240,3,ДОБРО
42.6587483745285,23.2450565673018,110,2,ДОБРО
42.661383352878,23.2389766419865,120,2,ДОБРО
42.6613712114586,23.2386499225711,110,1,ДОБРО
42.6544949898727,23.234189138474,110,1,ДОБРО
42.660409413936,23.2395676616501,120,2,ДОБРО
42.6605475130685,23.2396697087008,110,1,ДОБРО
42.658410038957,23.252725594166,110,2,ДОБРО
42.6128508827598,23.3339045739365,240,1,ДОБРО
42.6516837853888,23.2250360076295,110,1,ДОБРО
42.6605122643502,23.2395745318001,110,2,ДОБРО
